source,is_extracted,coordinates,last_modified,filetype,languages,page_number,file_directory,filename,category,element_id,detection_class_prob,parent_id,links,page_content
../input/Gated Attention.pdf,,"{'points': ((np.float64(995.0), np.float64(816.0)), (np.float64(995.0), np.float64(826.0)), (np.float64(1009.0), np.float64(826.0)), (np.float64(1009.0), np.float64(816.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,729bfef79faa34b2c39f5882c69eb93e,,,,60
../input/Gated Attention.pdf,,"{'points': ((np.float64(1159.0), np.float64(816.0)), (np.float64(1159.0), np.float64(826.0)), (np.float64(1173.0), np.float64(826.0)), (np.float64(1173.0), np.float64(816.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,6cdfcbf7da32aa13d87777ef479d91cd,,,,10
../input/Gated Attention.pdf,,"{'points': ((np.float64(1203.0), np.float64(816.0)), (np.float64(1203.0), np.float64(826.0)), (np.float64(1217.0), np.float64(826.0)), (np.float64(1217.0), np.float64(816.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,afeff97fb839fdfac1e1175f4fb0653d,,,,20
../input/Gated Attention.pdf,,"{'points': ((np.float64(1248.0), np.float64(816.0)), (np.float64(1248.0), np.float64(847.0)), (np.float64(1274.0), np.float64(847.0)), (np.float64(1274.0), np.float64(816.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,6509d6689403f41626569fc7f4c65b12,,,,30 key
../input/Gated Attention.pdf,,"{'points': ((np.float64(1292.0), np.float64(816.0)), (np.float64(1292.0), np.float64(826.0)), (np.float64(1307.0), np.float64(826.0)), (np.float64(1307.0), np.float64(816.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,33754dc99b1d7c4c119cf27f5c065964,,,,40
../input/Gated Attention.pdf,,"{'points': ((np.float64(1337.0), np.float64(816.0)), (np.float64(1337.0), np.float64(826.0)), (np.float64(1352.0), np.float64(826.0)), (np.float64(1352.0), np.float64(816.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,0328416723b94b556eabfef695dd7a22,,,,50
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.29061889648438), np.float64(864.1357033333334)), (np.float64(196.29061889648438), np.float64(1030.17822265625)), (np.float64(1471.5369873046875), np.float64(1030.17822265625)), (np.float64(1471.5369873046875), np.float64(864.1357033333334))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,FigureCaption,5b8334e04d9b97bd872c2f3474587a9d,0.8867543339729309,,,"Figure 2: Left: Proportion of attention allocated to the initial token per layer (test perplexity dataset). The baseline model suffers from a significant attention sink, with an average of 46.7% of attention scores across layers directed towards the first token. Introducing a gate effectively alleviates this, reducing the proportion to 4.8%. Right: Average attention map weights for each head. Layer 21 in the baseline model demonstrates a strong attention sink (83% on the first token), which is substantially reduced by the gate (4%). In the final output layer, the gate amplifies the existing tendency for the model to attend to individual tokens within the sequence."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.85), np.float64(1062.001111111111)), (np.float64(196.85), np.float64(1097.905251111111)), (np.float64(1460.152325), np.float64(1097.905251111111)), (np.float64(1460.152325), np.float64(1062.001111111111))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,4a83dc0538d15702217646237ac62fb7,,,,Final Output Layer: The concatenated SDPA output is passed through an output layer Wo ∈ Rhdk×dmodel:
../input/Gated Attention.pdf,true,"{'points': ((np.float64(646.138916015625), np.float64(1116.2439816666665)), (np.float64(646.138916015625), np.float64(1147.71914)), (np.float64(1460.4838644444442), np.float64(1147.71914)), (np.float64(1460.4838644444442), np.float64(1116.2439816666665))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,Formula,540806d9c7f6b5e48307e27521954839,0.6115152835845947,,,"O = MultiHead(Q,K,V )Wo. (4)"
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.84999999999962), np.float64(1207.9595877777776)), (np.float64(196.84999999999962), np.float64(1235.6334766666666)), (np.float64(950.948974609375), np.float64(1235.6334766666666)), (np.float64(950.948974609375), np.float64(1207.9595877777776))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,Title,afe5b81dbeb02436a00c2ba9d5f9a1f3,0.8530712127685547,,,2.2 Augmenting Attention Layer with Gating Mechanisms
../input/Gated Attention.pdf,true,"{'points': ((np.float64(192.84674072265625), np.float64(1265.388481111111)), (np.float64(192.84674072265625), np.float64(1293.0623699999999)), (np.float64(684.2838134765625), np.float64(1293.0623699999999)), (np.float64(684.2838134765625), np.float64(1265.388481111111))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,NarrativeText,9f6416ad4f056a37bef00912cbe7426d,0.8699038624763489,afe5b81dbeb02436a00c2ba9d5f9a1f3,,The gating mechanism is formalized as:
../input/Gated Attention.pdf,true,"{'points': ((np.float64(601.4972222222218), np.float64(1309.9341399999998)), (np.float64(601.4972222222218), np.float64(1347.57861328125)), (np.float64(1460.4838644444442), np.float64(1347.57861328125)), (np.float64(1460.4838644444442), np.float64(1309.9341399999998))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,Formula,1af447642321817ada9b9eb406299c80,0.4638397693634033,,,"Y ′ = g(Y ,X,Wθ,σ) = Y ⊙ σ(XWθ), (5)"
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.68888888888887), np.float64(1366.8210866666666)), (np.float64(195.68888888888887), np.float64(1491.0929255555552)), (np.float64(1473.372314453125), np.float64(1491.0929255555552)), (np.float64(1473.372314453125), np.float64(1366.8210866666666))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,NarrativeText,1e8e7d023a5c617f779eef0a926ec06e,0.9363462328910828,,"[{'text': ',', 'url': 'Hfootnote.1', 'start_index': 91}]","where Y is the input to be modulated, X is another input used to compute the gating scores1, Wθ refers to the learnable parameters of gate, σ is an activation function (e.g., sigmoid), and Y ′ is the gated output. The gating score, σ(XWθ), effectively acts as a dynamic filter, controlling the information flow from Y by selectively preserving or erasing its features."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.68888888888887), np.float64(1510.466258888889)), (np.float64(195.68888888888887), np.float64(1994.7595922222222)), (np.float64(1464.724853515625), np.float64(1994.7595922222222)), (np.float64(1464.724853515625), np.float64(1510.466258888889))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,NarrativeText,42c4fa20e4ae3a36b9eb12e403bd03fd,0.9505599737167358,,"[{'text': '1', 'url': 'figure.caption.1', 'start_index': 255}, {'text': '1', 'url': 'equation.2.1', 'start_index': 302}, {'text': '1', 'url': 'figure.caption.1', 'start_index': 350}, {'text': '3', 'url': 'equation.2.3', 'start_index': 388}, {'text': '4', 'url': 'equation.2.4', 'start_index': 472}, {'text': 'Shazeer', 'url': 'cite.shazeer2020glu', 'start_index': 1315}, {'text': '2020', 'url': 'cite.shazeer2020glu', 'start_index': 1324}, {'text': 'Zhang & Sennrich', 'url': 'cite.zhang2019root', 'start_index': 1583}, {'text': '2019', 'url': 'cite.zhang2019root', 'start_index': 1601}, {'text': '4 . 1', 'url': 'subsection.4.1', 'start_index': 1624}]","In this work, we comprehensively investigate several variants of gating mechanisms within the attention layers. Our exploration focuses on five key aspects: (1) Positions. We study the effect of applying gating at different positions, as illustrated in Fig. 1(left): (a) after the Q,K,V projections (Equ. 1), corresponding to positions G2,G3,G4 in Fig. 1(left); (b) following the SDPA (Equ. 3) outputs (G1). (c) after the final concatenated multi-head attention outputs (Equ. 4, G5). (2) Granularity. We consider two levels of granularity for the gating score: (a) Headwise: A single scalar gating score modulates the entire output of an attention head. (b) Elementwise: Gating scores are vectors with the same dimensionality as Y , enabling fine-grained, per-dimension modulation. (3) Head Specific or Shared. Given the multi-head nature of attention, we further consider: (a) Head-Specific: each attention head has its specific gating scores, enablingindependentmodulationforeachhead. (b)Head-Shared: Wθ andgatingscoresaresharedacross heads. (4) Multiplicative or additive. For applying gating score to Y , we consider (a) Multiplicative Gating: The gated output Y ′ is computed as: Y ′ = Y · σ(Xθ). (b) Additive Gating: Y ′ = Y + σ(Xθ). (5) Activation Function. We mainly consider two common activation functions: SiLU (Shazeer, 2020) and sigmoid. We only use SiLU for additive gating due to its unbounded output range, and sigmoid only gives scores in [0,1]. Additionally, to further dissect the mechanisms underlying gating’s effectiveness, we also consider Identity Mapping or RMSNorm (Zhang & Sennrich, 2019) (detailed in Sec 4.1)."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.85), np.float64(2014.1329255555552)), (np.float64(196.85), np.float64(2076.8290366666665)), (np.float64(1459.775634765625), np.float64(2076.8290366666665)), (np.float64(1459.775634765625), np.float64(2014.1329255555552))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,NarrativeText,d27c53c2afc7a023fe916e206aa1c4b8,0.9203411340713501,,,"Unless otherwise specified, we employ head-specific, multiplicative gating utilizing the sigmoid activation function (σ(x) = 1"
../input/Gated Attention.pdf,true,"{'points': ((np.float64(417.03333333333336), np.float64(2049.1551477777775)), (np.float64(417.03333333333336), np.float64(2084.612728888889)), (np.float64(507.95721), np.float64(2084.612728888889)), (np.float64(507.95721), np.float64(2049.1551477777775))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,7b2a167946be0a240e4a276698cc11de,,,,1+e−x).
../input/Gated Attention.pdf,true,"{'points': ((np.float64(230.61388888888888), np.float64(2106.293921111111)), (np.float64(230.61388888888888), np.float64(2137.807013333333)), (np.float64(867.6655555555557), np.float64(2137.807013333333)), (np.float64(867.6655555555557), np.float64(2106.293921111111))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,1a6a9fa122f5975ebd98a82f474ddb88,,,,1We adopt the hidden states after pre-normalization as X.
../input/Gated Attention.pdf,true,"{'points': ((np.float64(817.8395385742188), np.float64(2204.8857033333334)), (np.float64(817.8395385742188), np.float64(2232.559592222222)), (np.float64(835.0796508789062), np.float64(2232.559592222222)), (np.float64(835.0796508789062), np.float64(2204.8857033333334))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,Footer,fae60ebc68166c8fa736fc43a39a25b7,0.7000699639320374,,,3
../input/Gated Attention.pdf,,"{'points': ((np.float64(1381.0), np.float64(458.0)), (np.float64(1381.0), np.float64(467.0)), (np.float64(1396.0), np.float64(467.0)), (np.float64(1396.0), np.float64(458.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,fc57948781dc7c4f49d1e9e7d53468b8,,,,60
../input/Gated Attention.pdf,,"{'points': ((np.float64(1382.0), np.float64(816.0)), (np.float64(1382.0), np.float64(826.0)), (np.float64(1396.0), np.float64(826.0)), (np.float64(1396.0), np.float64(816.0))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,UncategorizedText,3f60e6bdc5b08e63f7e74a21318068cb,,,,60
../input/Gated Attention.pdf,,"{'points': ((np.float64(1409.1008168055557), np.float64(162.57592272222197)), (np.float64(1409.1008168055557), np.float64(449.72092438888876)), (np.float64(1422.8750027711112), np.float64(449.72092438888876)), (np.float64(1422.8750027711112), np.float64(162.57592272222197))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,Image,6a94462e6783ba5cdce317044cf30a59,,,,
../input/Gated Attention.pdf,,"{'points': ((np.float64(1409.5485510833332), np.float64(520.7640631249998)), (np.float64(1409.5485510833332), np.float64(808.267949875)), (np.float64(1423.3227370488887), np.float64(808.267949875)), (np.float64(1423.3227370488887), np.float64(520.7640631249998))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],3,../input,Gated Attention.pdf,Image,bee94367807c6c79f9b789dd8396985b,,,,
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.99166666666667), np.float64(148.0863377777777)), (np.float64(195.99166666666667), np.float64(264.3570133333333)), (np.float64(1457.7010498046875), np.float64(264.3570133333333)), (np.float64(1457.7010498046875), np.float64(148.0863377777777))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,NarrativeText,f28deb8e0a643d265674017c010fe0a6,0.9156082272529602,,"[{'text': '5', 'url': 'equation.2.5', 'start_index': 306}]","Table 1: Gating variant performance and results. We train the 15A2B MoE models on 400B tokens. dk is the head dim, dmodel is the model’s hidden dim, and n is the number of tokens. q refers to the number of query heads, k refers to the number of key-value heads. ‘Act Func’ is the activation function in Eq 5. ‘Score Shape’ is the gating score shape for an input X ∈ Rn,dmodel. ‘added param’ indicates added parameters (Million)."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(197.79937744140625), np.float64(272.2626953125)), (np.float64(197.79937744140625), np.float64(942.4322509765625)), (np.float64(1445.934814453125), np.float64(942.4322509765625)), (np.float64(1445.934814453125), np.float64(272.2626953125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,Table,6bfc41074f8e70d18e766a54eb9225e5,0.9232518672943115,,,"Method Act Func Score Shape Added Param Avg PPL Hellaswag MMLU GSM8k C-eval Reference Baselines (Baseline uses q = 32,k = 4. All methods use dk = 128.) (1) Baseline - - 0 6.026 73.07 58.79 52.92 (2) k = 8 - - 50 5.979 73.51 59.78 52.16 (3) q = 48 - - 201 5.953 73.59 58.45 53.30 (4) Add 4 Experts - - 400 5.964 73.19 58.84 52.54 Gating Position Variants (5) SDPA Elementwise G1 sigmoid n × q × dk 201 5.761 74.64 60.82 55.27 (6) v Elementwise G2 sigmoid n × k × dk 25 5.820 74.38 59.17 53.97 (7) k Elementwise G3 sigmoid n × k × dk 25 6.016 72.88 59.18 50.49 (8) q Elementwise G4 sigmoid n × q × dk 201 5.981 73.01 58.74 53.97 (9) Dense Output G5 sigmoid n × dmodel 100 6.017 73.32 59.41 50.87 Gating Granularity Variants (10) SDPA Headwise G1 sigmoid n × q 1.6 5.792 74.50 60.05 54.44 (11) v Headwise G2 sigmoid n × q 0.2 5.808 74.38 59.32 53.53 Head-Specific v.s. Head-Shared Gating (12) SDPA Head-Shared G1 sigmoid n × dk 201 5.801 74.34 60.06 53.15 (13) v Head-Shared G2 sigmoid n × dk 25 5.867 74.10 59.02 53.03 Multiplicative v.s. Additive (14) SDPA Additive G1 SiLU n × q × dk 201 5.821 74.81 60.06 53.30 Activation Variants (15) SDPA Elementwise G1 SiLU n × q × dk 201 5.822 74.22 60.49 54.59 60.26 62.26 59.67 63.19 62.20 61.00 61.74 62.14 59.43 62.61 62.61 61.01 60.61 60.98 62.34"
../input/Gated Attention.pdf,true,"{'points': ((np.float64(190.1868133544922), np.float64(1000.566162109375)), (np.float64(190.1868133544922), np.float64(1034.578008888889)), (np.float64(439.697265625), np.float64(1034.578008888889)), (np.float64(439.697265625), np.float64(1000.566162109375))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,Title,5d62feafb59d4cf300baf18e75b6e5d1,0.8416885137557983,,,3 Experiments
../input/Gated Attention.pdf,true,"{'points': ((np.float64(194.6304931640625), np.float64(1068.3048095703125)), (np.float64(194.6304931640625), np.float64(1098.7890322222222)), (np.float64(523.306884765625), np.float64(1098.7890322222222)), (np.float64(523.306884765625), np.float64(1068.3048095703125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,Title,8e66b0a6f93a25eb7ca15ecb9e5bc863,0.7891179323196411,,,3.1 Experimental Setups
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.01944444444442), np.float64(1125.9501953125)), (np.float64(196.01944444444442), np.float64(1399.748481111111)), (np.float64(1468.7994384765625), np.float64(1399.748481111111)), (np.float64(1468.7994384765625), np.float64(1125.9501953125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,NarrativeText,c66e63d2def82bc922117bdb209a6364,0.9557039141654968,8e66b0a6f93a25eb7ca15ecb9e5bc863,"[{'text': 'Dai et al .,', 'url': 'cite.dai2024deepseekmoe', 'start_index': 273}, {'text': '2024', 'url': 'cite.dai2024deepseekmoe', 'start_index': 285}, {'text': 'Qiu et al .,', 'url': 'cite.global_balance', 'start_index': 310}, {'text': '2025', 'url': 'cite.global_balance', 'start_index': 322}, {'text': 'Zoph et al .,', 'url': 'cite.zoph2022st', 'start_index': 341}, {'text': '2022', 'url': 'cite.zoph2022st', 'start_index': 354}, {'text': 'Ainslie', 'url': 'cite.ainslie2023gqa', 'start_index': 399}, {'text': 'et al .,', 'url': 'cite.ainslie2023gqa', 'start_index': 407}, {'text': '2023', 'url': 'cite.ainslie2023gqa', 'start_index': 415}]","Model Architecture and Training Settings We conduct experiments on both MoE models (15B total pa- rameters with 2.54B activated, 15A2B) and dense models (1.7B total parameters). The 15A2B MoE models utilize 128 total experts with top-8 softmax gating, fine-grained experts (Dai et al., 2024), global-batch LBL (Qiu et al., 2025), and z-loss (Zoph et al., 2022). We adopt group query attention (GQA) (Ainslie et al., 2023) for the attention part. We train the models on subsets of a 3.5T high-quality tokens, encom- passing multilingual, math, and general knowledge content. The context sequence length is set to 4096. More detailed configurations, such as learning rate and batch size (bsz), will be introduced in each part. Other hyperparameters follow the default values of the AdamW optimizer. Since the parameters and flops introduced by the gating are small, the wall-time latency introduced by gating is less than 2%."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(196.85), np.float64(1432.021728515625)), (np.float64(196.85), np.float64(1587.198481111111)), (np.float64(1471.359619140625), np.float64(1587.198481111111)), (np.float64(1471.359619140625), np.float64(1432.021728515625))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,NarrativeText,072badc46ce2706a0290816236986716,0.9494099617004395,8e66b0a6f93a25eb7ca15ecb9e5bc863,"[{'text': 'Zellers et al .,', 'url': 'cite.zellers2019hellaswag', 'start_index': 85}, {'text': '2019', 'url': 'cite.zellers2019hellaswag', 'start_index': 101}, {'text': 'Hendrycks et al .,', 'url': 'cite.hendrycks2020measuring', 'start_index': 126}, {'text': '2020', 'url': 'cite.hendrycks2020measuring', 'start_index': 144}, {'text': 'Cobbe et al .,', 'url': 'cite.cobbe2021training', 'start_index': 180}, {'text': '2021', 'url': 'cite.cobbe2021training', 'start_index': 194}, {'text': 'Chen et al .,', 'url': 'cite.chen2021codex', 'start_index': 231}, {'text': '2021', 'url': 'cite.chen2021codex', 'start_index': 244}, {'text': 'Huang et al .,', 'url': 'cite.huang2024c', 'start_index': 270}, {'text': '2024', 'url': 'cite.huang2024c', 'start_index': 284}, {'text': 'Li', 'url': 'cite.li2023cmmlu', 'start_index': 301}, {'text': 'et al .,', 'url': 'cite.li2023cmmlu', 'start_index': 304}, {'text': '2023', 'url': 'cite.li2023cmmlu', 'start_index': 312}]","Evaluation We test the few-shots results on popular benchmarks, including Hellaswag (Zellers et al., 2019) for English, MMLU (Hendrycks et al., 2020) for general knowledge, GSM8k (Cobbe et al., 2021) for math reasoning, HumanEval (Chen et al., 2021) for coding, C-eval (Huang et al., 2024) and CMMLU (Li et al., 2023) for Chinese proficiency. We also report the perplexity (PPL) of language modeling on diverse held-out test sets, including domains like English, Chinese, Code, Math, Law, and Literature."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.53677368164062), np.float64(1624.2974853515625)), (np.float64(195.53677368164062), np.float64(1656.1695877777777)), (np.float64(429.9694519042969), np.float64(1656.1695877777777)), (np.float64(429.9694519042969), np.float64(1624.2974853515625))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,Title,6d05d6aa4cf8fbf18cde0243865622e6,0.8074466586112976,,,3.2 Main Results
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.63406372070312), np.float64(1681.2471923828125)), (np.float64(195.63406372070312), np.float64(1713.1556988888888)), (np.float64(699.0845947265625), np.float64(1713.1556988888888)), (np.float64(699.0845947265625), np.float64(1681.2471923828125))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,Title,6e734cfbb65ef6da87fef4c0360aad36,0.8578700423240662,,,3.2.1 Gated Attention for MoE models
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.46666666666664), np.float64(1734.1070556640625)), (np.float64(195.46666666666664), np.float64(1949.5040366666665)), (np.float64(1467.1036376953125), np.float64(1949.5040366666665)), (np.float64(1467.1036376953125), np.float64(1734.1070556640625))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,NarrativeText,207014e8483a28cbd84681fbd913e12d,0.9524754881858826,6e734cfbb65ef6da87fef4c0360aad36,"[{'text': '1', 'url': 'table.caption.9', 'start_index': 315}]","We first compare the results of different gated attention layers on the training-efficient MoE-15A2B models. All models use a scheduler that warms up to a maximum LR of 2e-3 in 1k steps and decays using cosine to 3e-5. We use a global bsz of 1024, comprising 100k optimization steps. The results are summarized in Tab. 1. To provide a fair comparison, we supplement the vanilla MoE baseline (row 1) with parameter expansion methods, including increasing the number of key-value heads (row 2), increasing the number of query heads (row 3), and increasing both the total and activated number of experts (row 4). These methods introduce a comparable or greater number of parameters than the gating mechanisms."
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.57777777777778), np.float64(1966.829833984375)), (np.float64(195.57777777777778), np.float64(2148.756814444444)), (np.float64(1472.5924072265625), np.float64(2148.756814444444)), (np.float64(1472.5924072265625), np.float64(1966.829833984375))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,NarrativeText,05bfa6cda0aaaed925fed3ac5f8a8ec3,0.9438892006874084,6e734cfbb65ef6da87fef4c0360aad36,"[{'text': '1', 'url': 'table.caption.9', 'start_index': 10}, {'text': '. 2', 'url': 'subsection.4.2', 'start_index': 321}]","From Tab. 1, we observe: (i) SDPA and value output gating are effective. Inserting gates at the output of SDPA (G1) or the value map (G2) is the most effective, achieving lower PPL and better overall benchmark performance than other variants. We will further investigate why gating at these two positions is effective inSec4.2. (ii)Head-SpecificGatingMatters. ApplyingheadwisegatingatG1 andG2 introducesveryfew additionalparameters(lessthan2MfortheMoE-15A2Bmodel)butstilldeliverssubstantialimprovements (rows 10 and 11). When sharing gating scores across different attention heads (we average over the query"
../input/Gated Attention.pdf,true,"{'points': ((np.float64(818.268798828125), np.float64(2204.249755859375)), (np.float64(818.268798828125), np.float64(2232.5595922222224)), (np.float64(834.7433471679688), np.float64(2232.5595922222224)), (np.float64(834.7433471679688), np.float64(2204.249755859375))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],4,../input,Gated Attention.pdf,Footer,028705c1af6d1f1f16d33db841a6d77d,0.6868293285369873,,,4
../input/Gated Attention.pdf,true,"{'points': ((np.float64(195.99166666666667), np.float64(158.29125888888913)), (np.float64(195.99166666666667), np.float64(268.20701333333324)), (np.float64(1461.5592938666666), np.float64(268.20701333333324)), (np.float64(1461.5592938666666), np.float64(158.29125888888913))), 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",2025-12-22T23:18:46,application/pdf,['eng'],5,../input,Gated Attention.pdf,NarrativeText,71a31c944826b3f9407a0080a3aa6457,0.9264501333236694,,"[{'text': '3', 'url': 'equation.2.3', 'start_index': 161}, {'text': 'Ding et al .,', 'url': 'cite.ding2021cogview', 'start_index': 186}, {'text': '2021', 'url': 'cite.ding2021cogview', 'start_index': 199}]","Table 2: Performance of different methods with varying learning rates, batch sizes, and model configurations. ‘SDPA’ refers to the sigmoid gating after SDPA in Eq 3, and ‘sandwitch norm’ (Ding et al., 2021) indicates normalizing attention/ffn outputs before adding them to the residual. When using gating, we reduce the FFN’s width so that all methods have the same number of parameters. ‘-’ means the model diverges during training."
